odhf_facility_type,latitude,longitude,facility_category
Ambulatory health care services,43.89821385,-78.86653234,Mental Health & Rehabilitation
Ambulatory health care services,42.77775004,-81.20040218,Mental Health & Rehabilitation
Ambulatory health care services,49.76754264,-94.5000169,Mental Health & Rehabilitation
Ambulatory health care services,44.56233917,-80.92622116,Mental Health & Rehabilitation
Ambulatory health care services,44.30638665,-78.3191073,Mental Health & Rehabilitation
Ambulatory health care services,43.65089776,-79.90095305,Mental Health & Rehabilitation
Ambulatory health care services,43.25240829,-79.8677603,Mental Health & Rehabilitation
Ambulatory health care services,43.38053846,-81.00189687,Mental Health & Rehabilitation
Ambulatory health care services,49.76587454,-94.4901052,Mental Health & Rehabilitation
Ambulatory health care services,42.40256903,-82.19808246,Mental Health & Rehabilitation
Ambulatory health care services,43.73584389,-81.69832412,Mental Health & Rehabilitation
Ambulatory health care services,46.0796032,-79.36552221,Mental Health & Rehabilitation
Ambulatory health care services,43.16570951,-79.23331029,Mental Health & Rehabilitation
Ambulatory health care services,46.30204843,-79.45319476,Mental Health & Rehabilitation
Ambulatory health care services,45.38799185,-75.67505383,Mental Health & Rehabilitation
Ambulatory health care services,43.03811541,-80.8816683,Mental Health & Rehabilitation
Ambulatory health care services,43.65860057,-79.72630969,Mental Health & Rehabilitation
Ambulatory health care services,47.9975979,-84.77183499,Mental Health & Rehabilitation
Ambulatory health care services,44.60834805,-79.42176108,Mental Health & Rehabilitation
Ambulatory health care services,46.49293048,-80.99918868,Mental Health & Rehabilitation
Ambulatory health care services,48.38526796,-89.24526016,Mental Health & Rehabilitation
Ambulatory health care services,43.73009029,-79.47087532,Mental Health & Rehabilitation
Ambulatory health care services,43.4869081,-80.52671273,Mental Health & Rehabilitation
Ambulatory health care services,42.30368457,-83.0259966,Mental Health & Rehabilitation
Ambulatory health care services,44.04429225,-79.47984855,Mental Health & Rehabilitation
Nursing and residential care facilities,43.71686989,-79.59203906,Specialized Care & Support Services
Nursing and residential care facilities,44.29289414,-78.36061941,Specialized Care & Support Services
Nursing and residential care facilities,43.772131,-79.4144039,Specialized Care & Support Services
Ambulatory health care services,46.70910902,-80.92637518,Community & Primary Care
Nursing and residential care facilities,42.30303187,-83.07384972,Specialized Care & Support Services
Ambulatory health care services,43.84347762,-79.3908623,Community & Primary Care
Nursing and residential care facilities,43.81258112,-79.29492787,Specialized Care & Support Services
Nursing and residential care facilities,45.82141926,-77.10212074,Specialized Care & Support Services
Nursing and residential care facilities,45.81513586,-77.10918694,Specialized Care & Support Services
Nursing and residential care facilities,43.78501831,-79.3941154,Long-Term & Chronic Care
Nursing and residential care facilities,43.83174956,-80.53012776,Specialized Care & Support Services
Nursing and residential care facilities,45.62876664,-76.88767295,Specialized Care & Support Services
Nursing and residential care facilities,43.70904655,-80.3698587,Specialized Care & Support Services
Nursing and residential care facilities,43.91461596,-80.87806388,Specialized Care & Support Services
Nursing and residential care facilities,44.34327843,-78.75034644,Specialized Care & Support Services
Nursing and residential care facilities,43.72273922,-80.95335159,Specialized Care & Support Services
Nursing and residential care facilities,43.12334673,-80.74298547,Specialized Care & Support Services
Nursing and residential care facilities,45.43608988,-75.15507656,Long-Term & Chronic Care
Nursing and residential care facilities,42.83110128,-80.63239781,Long-Term & Chronic Care
Nursing and residential care facilities,44.48072361,-77.67733231,Long-Term & Chronic Care
Nursing and residential care facilities,42.77305945,-81.16165267,Long-Term & Chronic Care
Nursing and residential care facilities,42.76681534,-81.16897487,Long-Term & Chronic Care
Nursing and residential care facilities,44.3447647,-78.7610205,Long-Term & Chronic Care
Nursing and residential care facilities,43.7693971,-79.55938155,Mental Health & Rehabilitation
Ambulatory health care services,43.4456504,-80.49396072,Mental Health & Rehabilitation
Nursing and residential care facilities,45.26559733,-75.70705903,Long-Term & Chronic Care
Nursing and residential care facilities,45.13261569,-76.13744376,Specialized Care & Support Services
Ambulatory health care services,45.38332675,-75.73342345,Mental Health & Rehabilitation
Nursing and residential care facilities,45.36711344,-75.77672586,Long-Term & Chronic Care
Nursing and residential care facilities,45.37561924,-75.77213836,Specialized Care & Support Services
Nursing and residential care facilities,44.89897964,-76.25803618,Specialized Care & Support Services
Ambulatory health care services,43.35804601,-79.79246529,Community & Primary Care
Nursing and residential care facilities,43.25974649,-79.87474961,Specialized Care & Support Services
Nursing and residential care facilities,43.94315634,-77.15044049,Specialized Care & Support Services
Nursing and residential care facilities,43.21614158,-79.99126034,Specialized Care & Support Services
Nursing and residential care facilities,44.33633895,-76.1592067,Specialized Care & Support Services
Nursing and residential care facilities,43.7876026,-79.57491686,Specialized Care & Support Services
Nursing and residential care facilities,44.54008478,-78.54103519,Long-Term & Chronic Care
Nursing and residential care facilities,46.31926603,-79.44608166,Long-Term & Chronic Care
Nursing and residential care facilities,45.06571433,-79.32255439,Specialized Care & Support Services
Nursing and residential care facilities,43.67317759,-79.4217856,Long-Term & Chronic Care
Nursing and residential care facilities,43.26228939,-79.8620852,Specialized Care & Support Services
Ambulatory health care services,45.40666475,-75.72365445,Mental Health & Rehabilitation
Nursing and residential care facilities,43.0794347,-79.08873644,Specialized Care & Support Services
Nursing and residential care facilities,43.59302306,-79.60362445,Long-Term & Chronic Care
Ambulatory health care services,44.07102146,-79.43193184,Mental Health & Rehabilitation
Nursing and residential care facilities,42.8420917,-80.32018271,Specialized Care & Support Services
Nursing and residential care facilities,43.75474181,-79.22486164,Specialized Care & Support Services
Nursing and residential care facilities,43.90261095,-78.83985223,Specialized Care & Support Services
Nursing and residential care facilities,43.36494076,-80.99038977,Specialized Care & Support Services
Nursing and residential care facilities,43.7514172,-79.38443889,Specialized Care & Support Services
Nursing and residential care facilities,44.232338,-79.456847,Long-Term & Chronic Care
Nursing and residential care facilities,43.68545859,-79.4124234,Long-Term & Chronic Care
Nursing and residential care facilities,46.55200831,-84.31955276,Long-Term & Chronic Care
Nursing and residential care facilities,53.5072809,-113.477577,Long-Term & Chronic Care
Nursing and residential care facilities,42.8408326,-80.32971141,Long-Term & Chronic Care
Nursing and residential care facilities,43.65323988,-79.58203235,Specialized Care & Support Services
Nursing and residential care facilities,44.1562909,-78.4477515,Long-Term & Chronic Care
Ambulatory health care services,43.69234697,-79.76772121,Community & Primary Care
Ambulatory health care services,42.77931495,-81.19813428,Specialized Care & Support Services
Ambulatory health care services,44.50567572,-77.47198554,Community & Primary Care
Ambulatory health care services,42.87707,-82.148697,Community & Primary Care
Nursing and residential care facilities,44.56533917,-80.94004436,Specialized Care & Support Services
Ambulatory health care services,43.66537169,-79.38117158,Mental Health & Rehabilitation
Nursing and residential care facilities,45.44308406,-75.66040993,Long-Term & Chronic Care
Nursing and residential care facilities,45.63941613,-74.89555409,Specialized Care & Support Services
Nursing and residential care facilities,45.51025689,-75.21616879,Long-Term & Chronic Care
Ambulatory health care services,48.48744427,-81.33941713,Mental Health & Rehabilitation
Ambulatory health care services,46.13613645,-80.42571986,Community & Primary Care
Ambulatory health care services,44.7346478,-79.8711022,Specialized Care & Support Services
Ambulatory health care services,46.49377068,-80.99830178,Specialized Care & Support Services
Nursing and residential care facilities,45.43059996,-75.69116704,Specialized Care & Support Services
Hospitals,43.6435848,-79.4185408,Mental Health & Rehabilitation
Hospitals,43.7195763,-79.3662235,Mental Health & Rehabilitation
Hospitals,43.6584046,-79.3989676,Mental Health & Rehabilitation
Hospitals,43.6597795,-79.3994315,Mental Health & Rehabilitation
Ambulatory health care services,43.4527311,-80.49878142,Community & Primary Care
Ambulatory health care services,43.66145369,-79.38430699,Community & Primary Care
Ambulatory health care services,45.41547135,-75.69776014,Community & Primary Care
Ambulatory health care services,43.7641371,-79.44182311,Mental Health & Rehabilitation
Nursing and residential care facilities,44.61915565,-79.43833899,Specialized Care & Support Services
Ambulatory health care services,49.77505554,-94.46217989,Mental Health & Rehabilitation
Nursing and residential care facilities,45.44605817,-75.52636768,Specialized Care & Support Services
Ambulatory health care services,47.8403741,-83.414812,Community & Primary Care
Nursing and residential care facilities,47.84117,-83.414963,Long-Term & Chronic Care
Nursing and residential care facilities,42.31079847,-83.03517701,Mental Health & Rehabilitation
Nursing and residential care facilities,43.14078355,-80.26118952,Specialized Care & Support Services
Nursing and residential care facilities,43.36179776,-80.97808866,Specialized Care & Support Services
Nursing and residential care facilities,43.99779774,-79.47131474,Long-Term & Chronic Care
Nursing and residential care facilities,43.66365619,-79.32980687,Specialized Care & Support Services
Nursing and residential care facilities,42.77395085,-80.99760032,Long-Term & Chronic Care
Nursing and residential care facilities,43.85095764,-79.02534179,Long-Term & Chronic Care
Nursing and residential care facilities,43.43152629,-80.52861203,Specialized Care & Support Services
